,month,year,polygon_id,ndvi,evi
119,1,2015,8,0.6973410844802856,1.4323229543312812
120,1,2016,1,0.8437856435775757,2.152390730419478
121,1,2016,2,0.8498682677745819,2.234443399753212
122,1,2016,3,0.8341237306594849,2.1081307024503295
123,1,2016,4,0.8478320240974426,2.109318466880567
124,1,2016,5,0.8549450039863586,2.208719162856263
125,1,2016,6,0.7035834789276123,1.4911171591241694
126,1,2016,7,0.6692465543746948,1.3750478548503802
127,1,2016,8,0.6151244938373566,1.1965829100229377
128,1,2017,1,0.8659355044364929,2.208067770079957
129,1,2017,2,0.8599254190921783,2.258561131711769
130,1,2017,3,0.8476460576057434,2.178230815280094
131,1,2017,4,0.8636976480484009,2.1721712721780237
132,1,2017,5,0.8548138439655304,2.2023514678079925
133,1,2017,6,0.6758334040641785,1.3830301043353068
134,1,2017,7,0.690106987953186,1.4482079905363234
135,1,2017,8,0.721501886844635,1.5180170685415506
136,1,2018,1,0.8513985872268677,2.179292231130771
137,1,2018,2,0.8395271599292755,2.216551739764306
138,1,2018,3,0.8476785719394684,2.1720224393472765
139,1,2018,4,0.8600322604179382,2.166174826609385
140,1,2018,5,0.8639013171195984,2.2162316172005703
141,1,2018,6,0.7092107534408569,1.4940838121501732
142,1,2018,7,0.7047636210918427,1.498902586835324
143,1,2018,8,0.7436303198337555,1.5841517863236607
144,1,2019,1,0.8506474196910858,2.195723834302197
145,1,2019,2,0.8446985185146332,2.217296612425191
146,1,2019,3,0.8492142558097839,2.181163859057853
147,1,2019,4,0.8792135119438171,2.249719265656606
148,1,2019,5,0.8598783612251282,2.2198527981850353
149,1,2019,6,0.708236962556839,1.490320093554098
150,1,2019,7,0.7122276723384857,1.535885358372541
151,1,2019,8,0.7580538988113403,1.6205351643821118
152,1,2020,1,0.8500871658325195,2.179750595808362
153,1,2020,2,0.8464482128620148,2.231631867304092
154,1,2020,3,0.8462380170822144,2.157552693419775
155,1,2020,4,0.8613477349281311,2.165177459344116
156,1,2020,5,0.8591782748699188,2.221430013219855
157,1,2020,6,0.7140202820301056,1.5061408300944685
158,1,2020,7,0.7340305745601654,1.5898554436028716
159,1,2020,8,0.695531040430069,1.434730944738563
160,1,2021,1,0.85447758436203,2.179930795847751
161,1,2021,2,0.85094153881073,2.2397304215438663
162,1,2021,3,0.8398345112800598,2.1556935937604953
163,1,2021,4,0.868277907371521,2.185418830032062
164,1,2021,5,0.8584913611412048,2.203074581178788
165,1,2021,6,0.7119552195072174,1.4998286349400243
166,1,2021,7,0.7453232407569885,1.6274342402968256
167,1,2021,8,0.7461430728435516,1.576213808575659
168,1,2022,1,0.855076253414154,2.179638364779874
169,1,2022,2,0.8536434471607208,2.2177229867245596
170,1,2022,3,0.853602260351181,2.163574126122219
171,1,2022,4,0.8730488419532776,2.202575213154473
172,1,2022,5,0.8683273792266846,2.236188119571006
173,1,2022,6,0.7211528420448303,1.5311681610501116
174,1,2022,7,0.7889449298381805,1.7787869100554885
175,1,2022,8,0.7856151163578033,1.7087732902248454
176,1,2023,1,0.8515446782112122,2.1758845318686935
177,1,2023,2,0.836690366268158,2.175516273744826
178,1,2023,3,0.8335071504116058,2.135688570627508
179,1,2023,4,0.8647891581058502,2.1828956259133445
180,1,2023,5,0.8566152155399323,2.2074304071649005
181,1,2023,6,0.7293793857097626,1.5529863335076821
182,1,2023,7,0.7946882247924805,1.7872870168719799
183,1,2023,8,0.7881632745265961,1.7328616251863949
184,2,2001,1,0.8330754339694977,2.136913609282042
185,2,2001,2,0.784587949514389,2.105729528385143
186,2,2001,3,0.8147290647029877,2.0803551726032405
187,2,2001,4,0.8473566174507141,2.131525598198358
188,2,2001,5,0.8394247889518738,2.15360813803947
189,2,2001,6,0.7005883157253265,1.4522127181604894
190,2,2001,7,0.7894157767295837,1.7810883884958875
191,2,2001,8,0.7126158475875854,1.4850035853299437
192,2,2002,1,0.8213919103145599,2.1152947240398197
193,2,2002,2,0.796781599521637,2.1318445920083393
194,2,2002,3,0.8086871206760406,2.0870391345542463
195,2,2002,4,0.8479101061820984,2.118265271851566
196,2,2002,5,0.8302602171897888,2.1272954977799334
197,2,2002,6,0.7048353552818298,1.481691228605432
198,2,2002,7,0.8026402294635773,1.8253776641571036
199,2,2002,8,0.7691475749015808,1.6730113818892836
200,2,2003,1,0.8298212587833405,2.1268279338115637
201,2,2003,2,0.8318414390087128,2.210217388418087
202,2,2003,3,0.8435559868812561,2.138204222005909
203,2,2003,4,0.8593617975711823,2.176869984197686
204,2,2003,5,0.8513886034488678,2.1959468471987167
205,2,2003,6,0.6927528381347656,1.4368100271154594
206,2,2003,7,0.7798795998096466,1.7490039808538604
207,2,2003,8,0.7563115060329437,1.6202573243207712
208,2,2004,1,0.8459904193878174,2.168419400408099
209,2,2004,2,0.8373126089572906,2.2025283952813473
210,2,2004,3,0.8208356201648712,2.1153702103140306
211,2,2004,4,0.8593544960021973,2.180545663288166
212,2,2004,5,0.854549914598465,2.2247287975205334
213,2,2004,6,0.7065480053424835,1.4889228796545888
214,2,2004,7,0.8004962205886841,1.8109030479806347
215,2,2004,8,0.7759091258049011,1.682262708054731
216,2,2005,1,0.8544736504554749,2.1948617847157923
217,2,2005,2,0.8413152098655701,2.214681089240448
218,2,2005,3,0.8458425998687744,2.1735230806027266
219,2,2005,4,0.8571084141731262,2.179759819864899
220,2,2005,5,0.8408856689929962,2.171521512994189
221,2,2005,6,0.7012199759483337,1.4661757175741956
222,2,2005,7,0.8028445243835449,1.8276363258241748
223,2,2005,8,0.7803557217121124,1.6920600029722779
224,2,2006,1,0.8415961265563965,2.1572750210260723
225,2,2006,2,0.8473373651504517,2.203640484445417
226,2,2006,3,0.8423884510993958,2.1519073569482288
227,2,2006,4,0.8604718446731567,2.186692066947884
228,2,2006,5,0.8406121730804443,2.1791230765114173
229,2,2006,6,0.7044886648654938,1.4775645167777314
230,2,2006,7,0.7408181428909302,1.614122444922734
231,2,2006,8,0.7019833326339722,1.4524111566457127
232,2,2007,1,0.8456957340240479,2.161805808382276
233,2,2007,2,0.8343592882156372,2.202635401304725
234,2,2007,3,0.8255971968173981,2.0870104702781784
235,2,2007,4,0.8500000536441803,2.128729263211925
236,2,2007,5,0.8460128009319305,2.165729012212018
237,2,2007,6,0.7021770775318146,1.477625484987707
238,2,2007,7,0.7884295284748077,1.7724094800004728
239,2,2007,8,0.786084920167923,1.7271158050638786
240,2,2008,1,0.8514099717140198,2.1816505955757233
241,2,2008,2,0.8339838087558746,2.211491847420863
242,2,2008,3,0.8351885676383972,2.146796499709591
243,2,2008,4,0.8551866710186005,2.1551017120116267
244,2,2008,5,0.8399608135223389,2.1695921017615563
245,2,2008,6,0.6998197436332703,1.4564249732939913
246,2,2008,7,0.7436108589172363,1.6195460031986104
247,2,2008,8,0.7748528718948364,1.680058921209667
248,2,2009,1,0.8370742499828339,2.1483518553217023
249,2,2009,2,0.8317136764526367,2.200410946362936
250,2,2009,3,0.8390614986419678,2.1462871436434714
251,2,2009,4,0.8579615950584412,2.1852109052132036
252,2,2009,5,0.8449152708053589,2.1700879765395893
253,2,2009,6,0.7166568338871002,1.5206961423193417
254,2,2009,7,0.7930495142936707,1.7836153452499401
255,2,2009,8,0.761127233505249,1.6280109151240976
256,2,2010,1,0.832430899143219,2.1157158096372175
257,2,2010,2,0.8291658461093903,2.1728286204928704
258,2,2010,3,0.8208719491958618,2.1018988166306456
259,2,2010,4,0.8434634506702423,2.120159614335697
260,2,2010,5,0.8369947671890259,2.155515724713922
261,2,2010,6,0.702102780342102,1.470886130684253
262,2,2010,7,0.7088022530078888,1.5063667668398626
263,2,2010,8,0.6678692102432251,1.3420506923071476
264,2,2011,1,0.8329392075538635,2.146068849835146
265,2,2011,2,0.8357337117195129,2.18964317387021
266,2,2011,3,0.8363730907440186,2.1180039791944085
267,2,2011,4,0.8640294075012207,2.186968292521941
268,2,2011,5,0.8399999737739563,2.183933933933934
269,2,2011,6,0.7252039909362793,1.5466839792632596
270,2,2011,7,0.7803810238838196,1.744371627578329
271,2,2011,8,0.7437728643417358,1.5652289236395545
272,2,2012,1,0.8311180472373962,2.131972397929845
273,2,2012,2,0.8305086195468903,2.1994813763817147
274,2,2012,3,0.8207345306873322,2.126434119663748
275,2,2012,4,0.8503082990646362,2.14091944334423
276,2,2012,5,0.8354088664054871,2.1613931847685746
277,2,2012,6,0.7164250016212463,1.5208305862044482
278,2,2012,7,0.7261292338371277,1.5641104755230817
279,2,2012,8,0.7290782034397125,1.5305332314663733
280,2,2013,1,0.8421884775161743,2.161532468143942
281,2,2013,2,0.8372447490692139,2.209762972824107
282,2,2013,3,0.8320544958114624,2.164670061455004
283,2,2013,4,0.8607102930545807,2.189370448732862
284,2,2013,5,0.8496728837490082,2.1909353658041946
285,2,2013,6,0.6943941712379456,1.446557787799044
286,2,2013,7,0.7322626709938049,1.5987003419355208
287,2,2013,8,0.7452818155288696,1.5762959210843834
288,2,2014,1,0.8379084467887878,2.145739399842851
289,2,2014,2,0.8241969347000122,2.1855303970223323
290,2,2014,3,0.8269793391227722,2.1294600294877983
291,2,2014,4,0.863107293844223,2.16806007267517
292,2,2014,5,0.8558816313743591,2.2184514831573656
293,2,2014,6,0.7059320509433746,1.4834399972744117
294,2,2014,7,0.7152684926986694,1.5292509905160185
295,2,2014,8,0.7293919622898102,1.52219366311705
296,2,2015,1,0.8357805609703064,2.1336247946018814
297,2,2015,2,0.8189756274223328,2.1756515433227186
298,2,2015,3,0.8248986303806305,2.0963409978184946
299,2,2015,4,0.8430156409740448,2.115043582132434
300,2,2015,5,0.8390232920646667,2.1565038513425434
301,2,2015,6,0.7064233422279358,1.4862565365064717
302,2,2015,7,0.7508562207221985,1.6498860144777319
303,2,2015,8,0.7277827262878418,1.5194171960214855
304,2,2016,1,0.8274141550064087,2.116103042151763
305,2,2016,2,0.8289839029312134,2.192616372391653
306,2,2016,3,0.8234650194644928,2.090096513080467
307,2,2016,4,0.8524392247200012,2.139232270657124
308,2,2016,5,0.8467351198196411,2.140684747320596
309,2,2016,6,0.7087778449058533,1.493401835530502
310,2,2016,7,0.7370127439498901,1.6036205439833664
311,2,2016,8,0.7287772297859192,1.5303006536221475
312,2,2017,1,0.8482010960578918,2.1724431141527862
313,2,2017,2,0.8394657969474792,2.2165563292561723
314,2,2017,3,0.8419723510742188,2.1831725225824172
315,2,2017,4,0.8620025217533112,2.187627299586074
316,2,2017,5,0.8528366386890411,2.19826691100283
317,2,2017,6,0.6985472142696381,1.4638506303952665
318,2,2017,7,0.7537673711776733,1.6516773901822837
319,2,2017,8,0.7331208884716034,1.553684827862393
320,2,2018,1,0.8420847058296204,2.1497685026435125
321,2,2018,2,0.8378584086894989,2.2143806128668047
322,2,2018,3,0.8380187153816223,2.132112249708398
323,2,2018,4,0.8526512980461121,2.1337993609373846
324,2,2018,5,0.8547344505786896,2.2020819263729043
325,2,2018,6,0.7210361063480377,1.5316454630869707
326,2,2018,7,0.7529587745666504,1.65549432283424
327,2,2018,8,0.7690947949886322,1.6567657887963987
328,2,2019,1,0.8332688212394714,2.116933672967705
329,2,2019,2,0.8267537653446198,2.194154070598023
330,2,2019,3,0.8346067667007446,2.133556975579547
331,2,2019,4,0.8659293949604034,2.20571380986909
332,2,2019,5,0.8544613122940063,2.207004377736085
333,2,2019,6,0.6991627812385559,1.4671148086753711
334,2,2019,7,0.7472004592418671,1.6447094911680171
335,2,2019,8,0.7033648788928986,1.4584068378879
336,2,2020,1,0.8343356549739838,2.142056394134583
337,2,2020,2,0.8307223916053772,2.192102704882791
338,2,2020,3,0.8211229741573334,2.102990481763305
339,2,2020,4,0.8479138910770416,2.131159407966237
340,2,2020,5,0.8580549955368042,2.211567275996404
341,2,2020,6,0.730584055185318,1.562561637080868
342,2,2020,7,0.7867029011249542,1.7603121518135794
343,2,2020,8,0.7258663177490234,1.5260235787064695
344,2,2021,1,0.8434201776981354,2.159512653342956
345,2,2021,2,0.8350549936294556,2.1992451937736677
346,2,2021,3,0.8347887992858887,2.1188276658033485
347,2,2021,4,0.852280855178833,2.1634539514576865
348,2,2021,5,0.8469129800796509,2.206151941894912
349,2,2021,6,0.7235546112060547,1.5475639605820808
350,2,2021,7,0.7531697750091553,1.6616492395289937
351,2,2021,8,0.7454342544078827,1.5801411519175639
352,2,2022,1,0.836759626865387,2.1439141670012325
353,2,2022,2,0.8395500481128693,2.2112630615110325
354,2,2022,3,0.8284280598163605,2.1478170610097562
355,2,2022,4,0.8503054976463318,2.145676933849473
356,2,2022,5,0.8399271667003632,2.165441542990784
357,2,2022,6,0.7220253646373749,1.5352819902577193
358,2,2022,7,0.7873247861862183,1.7690501879681362
359,2,2022,8,0.7849169373512268,1.7119121719841355
360,3,2000,1,0.7922056317329407,2.028143580626545
361,3,2000,2,0.7898477911949158,2.116185182902603
362,3,2000,3,0.8110576868057251,2.081342570473005
363,3,2000,4,0.8350100517272949,2.107471628039962
364,3,2000,5,0.842448890209198,2.1258087333608255
365,3,2000,6,0.715602308511734,1.5008906472016939
366,3,2000,7,0.7988781929016113,1.8157131325317097
367,3,2000,8,0.7765413522720337,1.6999604438461986
368,3,2001,1,0.8109601140022278,2.0844707366207595
369,3,2001,2,0.8056831955909729,2.1538597733711047
370,3,2001,3,0.8141715228557587,2.0716409883336366
371,3,2001,4,0.8227545917034149,2.0722772419518813
372,3,2001,5,0.8307587802410126,2.133206377207716
373,3,2001,6,0.7087808847427368,1.4881442692398212
374,3,2001,7,0.7831020951271057,1.757937179388295
375,3,2001,8,0.7487007975578308,1.6001020790530336
376,3,2002,1,0.8257115483283997,2.1182925197377225
377,3,2002,2,0.8036466836929321,2.159554451026823
378,3,2002,3,0.8112746179103851,2.1055873135400156
379,3,2002,4,0.8356792330741882,2.1209473095957767
380,3,2002,5,0.8375594615936279,2.1459546524594226
381,3,2002,6,0.6807054281234741,1.4022159434929458
382,3,2002,7,0.7606775462627411,1.7019494518213092
383,3,2002,8,0.7698996663093567,1.6731108276096869
384,3,2003,1,0.8376023769378662,2.142029835829774
385,3,2003,2,0.8421593010425568,2.221206471889097
386,3,2003,3,0.8248064815998077,2.1187156377694745
387,3,2003,4,0.8413395285606384,2.1157615588608323
388,3,2003,5,0.8557136952877045,2.2174276234831405
389,3,2003,6,0.7111625075340271,1.4899498549238581
390,3,2003,7,0.7768190801143646,1.7296028453203558
391,3,2003,8,0.7043452262878418,1.4548088055121857
392,3,2004,1,0.8366183042526245,2.1502545088253715
393,3,2004,2,0.8112305998802185,2.1614583333333335
394,3,2004,3,0.826423168182373,2.131284856691599
395,3,2004,4,0.8533901870250702,2.156148654880891
396,3,2004,5,0.8519403040409088,2.203098942907583
397,3,2004,6,0.71319180727005,1.497235811182679
398,3,2004,7,0.8141503036022186,1.854012460829483
399,3,2004,8,0.7913443744182587,1.7493572594769602
400,3,2005,1,0.8386748433113098,2.1631473260845224
401,3,2005,2,0.831626683473587,2.1677558904632086
402,3,2005,3,0.8321327567100525,2.1386852500829985
403,3,2005,4,0.8561146259307861,2.169484237645177
404,3,2005,5,0.8427784740924835,2.1832230064273848
405,3,2005,6,0.7281350791454315,1.546883166805646
406,3,2005,7,0.8238534927368164,1.8839526724581583
407,3,2005,8,0.7989122271537781,1.756325642096197
408,3,2006,1,0.8365510702133179,2.1608505106671654
409,3,2006,2,0.8271192610263824,2.185366254943677
410,3,2006,3,0.8291532397270203,2.1266561868403326
411,3,2006,4,0.8536331057548523,2.1747141041931384
412,3,2006,5,0.8468877673149109,2.1904338692563123
413,3,2006,6,0.7201622426509857,1.522758354742894
414,3,2006,7,0.7896762490272522,1.7756472312594753
415,3,2006,8,0.7780273854732513,1.7046613295789466
416,3,2007,1,0.8288305997848511,2.117822839055398
417,3,2007,2,0.8360779583454132,2.211149134524077
418,3,2007,3,0.8229796886444092,2.116746041961642
419,3,2007,4,0.854574054479599,2.1611756863639604
420,3,2007,5,0.8519391715526581,2.17539346783944
421,3,2007,6,0.6918801665306091,1.4420691243914365
422,3,2007,7,0.7925389409065247,1.7845867551626786
423,3,2007,8,0.7828981280326843,1.7070250873240371
424,3,2008,1,0.8340749740600586,2.129801967327671
425,3,2008,2,0.8297707140445709,2.186027001872296
426,3,2008,3,0.8107104897499084,2.092096476318962
427,3,2008,4,0.8514101207256317,2.155639048153934
428,3,2008,5,0.8413960039615631,2.1768875110198644
429,3,2008,6,0.7136504948139191,1.5073143822007653
430,3,2008,7,0.7843028903007507,1.7636156779324648
431,3,2008,8,0.7854151129722595,1.7171416479529784
432,3,2009,1,0.840953141450882,2.161542221302945
433,3,2009,2,0.8311936855316162,2.195027158085611
434,3,2009,3,0.8234502077102661,2.1248917473899245
435,3,2009,4,0.8409368395805359,2.1249494541043266
436,3,2009,5,0.8469827771186829,2.186969688811449
437,3,2009,6,0.7194404304027557,1.5323270425735886
438,3,2009,7,0.7876952886581421,1.7784089918968373
439,3,2009,8,0.7149035632610321,1.4887359562073843
440,3,2010,1,0.8233024179935455,2.117314890585534
441,3,2010,2,0.8267388939857483,2.1650188543270215
442,3,2010,3,0.8266832530498505,2.094733626322733
443,3,2010,4,0.841842383146286,2.114601272121786
444,3,2010,5,0.8482541441917419,2.155676313086186
445,3,2010,6,0.712713360786438,1.5062863860466558
446,3,2010,7,0.7616445124149323,1.6892258279924732
447,3,2010,8,0.7652862668037415,1.6428664517455354
448,3,2011,1,0.8372358679771423,2.1293715154586925
449,3,2011,2,0.8285263776779175,2.1689308487747523
450,3,2011,3,0.8238213658332825,2.1157230864578804
451,3,2011,4,0.8517948985099792,2.161367726454709
452,3,2011,5,0.8408101201057434,2.1833173996175907
453,3,2011,6,0.7293460071086884,1.5589087432161068
454,3,2011,7,0.8026465475559235,1.8244257121565526
455,3,2011,8,0.7675511240959167,1.67033040649159
456,3,2012,1,0.8323071300983429,2.1350164468177804
457,3,2012,2,0.8193224966526031,2.1654896766853002
458,3,2012,3,0.823087751865387,2.119769502169926
459,3,2012,4,0.8478505611419678,2.1405203843923837
460,3,2012,5,0.8446591198444366,2.176849773912234
461,3,2012,6,0.7098216414451599,1.5041958645667834
462,3,2012,7,0.667814165353775,1.3741747776092232
463,3,2012,8,0.674391359090805,1.3709147583665962
464,3,2013,1,0.8389084339141846,2.158690834510176
465,3,2013,2,0.828867107629776,2.1648598665838072
466,3,2013,3,0.8374068439006805,2.144857448930144
467,3,2013,4,0.8485095798969269,2.1355930000492593
468,3,2013,5,0.8483134210109711,2.193542502450355
469,3,2013,6,0.7029445767402649,1.4757800690696878
470,3,2013,7,0.6613281965255737,1.3565863881337588
471,3,2013,8,0.7024595141410828,1.4581571966628646
472,3,2014,1,0.8415179252624512,2.154653553724679
473,3,2014,2,0.8373353779315948,2.21371457794526
474,3,2014,3,0.8298534750938416,2.133323644293924
475,3,2014,4,0.8601434230804443,2.1914314858891535
476,3,2014,5,0.860867828130722,2.233848222554202
477,3,2014,6,0.7210233807563782,1.5323057984919006
478,3,2014,7,0.7638567984104156,1.688864052845367
479,3,2014,8,0.710714191198349,1.4733356090006233
480,3,2015,1,0.8380315899848938,2.1582576038638677
481,3,2015,2,0.8269175291061401,2.1757062146892654
482,3,2015,3,0.8262133896350861,2.1099906825594994
483,3,2015,4,0.845598429441452,2.1293242575202216
484,3,2015,5,0.842046856880188,2.18073439564734
485,3,2015,6,0.7216757535934448,1.5398067917907712
486,3,2015,7,0.7425152957439423,1.6144262905998772
487,3,2015,8,0.7468629777431488,1.5889496583167004
488,3,2016,1,0.8148379325866699,2.0851609170864256
489,3,2016,2,0.8450184464454651,2.229639634467414
490,3,2016,3,0.8133635520935059,2.090525377350393
491,3,2016,4,0.841937243938446,2.11438063597532
492,3,2016,5,0.8483699560165405,2.169261759528983
493,3,2016,6,0.7046478092670441,1.4862460895430534
494,3,2016,7,0.7294876277446747,1.578062814437999
495,3,2016,8,0.7134996056556702,1.487498275200502
496,3,2017,1,0.8373087644577026,2.148389476272437
497,3,2017,2,0.8375554382801056,2.2019977105299304
498,3,2017,3,0.8396056890487671,2.1623606451063315
499,3,2017,4,0.8570945262908936,2.169123802456611
500,3,2017,5,0.8479940295219421,2.191334355828221
501,3,2017,6,0.7077239155769348,1.489991782818079
502,3,2017,7,0.7602958679199219,1.6852802150937918
503,3,2017,8,0.7191184461116791,1.4997716431543693
504,3,2018,1,0.8324669599533081,2.1399373010797738
505,3,2018,2,0.8261266946792603,2.1616751881943586
506,3,2018,3,0.8237026929855347,2.114358924992854
507,3,2018,4,0.855079710483551,2.1593974820143886
508,3,2018,5,0.8512338697910309,2.1841892192457264
509,3,2018,6,0.732401967048645,1.5682319376228946
510,3,2018,7,0.7963863611221313,1.7983124518897144
511,3,2018,8,0.789301335811615,1.7247050169158644
512,3,2019,1,0.8360301852226257,2.1363906203621252
513,3,2019,2,0.8236396610736847,2.178488673510291
514,3,2019,3,0.8195012509822845,2.090323504697884
515,3,2019,4,0.8413033187389374,2.1421620086008506
516,3,2019,5,0.8585142195224762,2.209750674130071
517,3,2019,6,0.7268682420253754,1.5535314298612677
518,3,2019,7,0.7664291262626648,1.7015627548914556
519,3,2019,8,0.6991987228393555,1.4550604047336808
520,3,2020,1,0.8276136517524719,2.1107062010152005
521,3,2020,2,0.8415743708610535,2.218612169236957
522,3,2020,3,0.8382010459899902,2.1393551851586627
523,3,2020,4,0.844806581735611,2.1416381179165236
524,3,2020,5,0.8523131608963013,2.201907893985943
525,3,2020,6,0.7446164488792419,1.613200598711898
