datetime,P-PET,polygon_id,spei_1,spei_3,spei_6,spei_9,spei_12,spei_18
2006-02-01,15.518631417518122,1,-0.6835358114859397,-1.1008559408035536,-1.3315314357203683,-1.7848184624669707,-1.3886518628211473,-1.2491586666037473
2007-02-01,-58.6506912580416,1,-1.5347020525071673,-0.2886536461637695,-0.3461557776844759,-0.8256668434628026,-1.326491154499809,-1.7273916584389246
2008-02-01,13.130257258010772,1,-0.7137185754532998,-0.30299526797365767,-0.12837603866567315,-0.33440229152730133,-0.44140733218984635,-0.6490654368492356
2009-02-01,217.9680320192839,1,1.778412836896977,1.765126050717383,1.7890402655012525,1.8520247884866101,1.314958603576928,0.9253949864508001
2010-02-01,56.75824429899785,1,-0.14207598849777908,0.14038600389555111,-0.37883996683073107,0.40531949468031164,0.09477292927308645,1.1213364412158953
2011-02-01,97.49462186712256,1,0.4038725581626102,-0.5824181185607336,-0.6801531759121786,-0.9071397205061942,-1.1849430488946275,-1.2510438546616833
2012-02-01,21.47657629836385,1,-0.6075549812521941,0.6114906782675514,0.866657657078046,0.7042338330390949,0.32759309883331245,-0.19831859306295693
2013-02-01,132.11566806713225,1,0.8459893870462457,0.5835502922503737,0.4946088913031858,0.01854032534076255,0.4711778712320761,0.7391301769606626
2014-02-01,84.92508822449823,1,0.2368444151770717,-0.492986218848215,0.21438829230391906,0.6354430550580452,0.4990691741238172,0.5465822873671711
2015-02-01,161.3060663976467,1,1.190459154496759,1.7691087761407642,1.8713507897778405,1.665703505798537,1.9039099962176427,1.600578016892031
2016-02-01,161.02638944815564,1,1.1872952596094821,-1.3448228411298842,-2.051563345485036,-1.4258009940792125,-0.991418437138583,0.34867112120206817
2017-02-01,72.1123009501921,1,0.06473572545487738,1.003981589810821,0.2811796381647398,0.47262669276113717,1.0112197956940183,-0.3244836777459602
2018-02-01,-107.49080576959425,1,-1.9998378650872477,-1.8355426171381692,-0.958926381928166,-1.579313811422243,-1.910845891073369,-1.5967905128023063
2019-02-01,81.38602480996407,1,0.1894374136982481,0.9358787004402237,0.4773716119753328,-0.25000068091363303,-0.664877339414045,-1.096345991075267
2020-02-01,57.474037467661816,1,-0.13245271673405887,0.5617203637718344,0.9008598326758483,0.6323131956547334,1.1346247180107665,1.0560349897582666
2021-02-01,16.885897040574505,1,-0.6661847822655768,0.6312980819814205,0.7823885598099343,0.6845570088163452,0.38086378795542286,0.68975937500634
2022-02-01,183.27727142555875,1,1.4307352770664354,-0.1380261808119702,-0.653180234600506,-0.3045976313379752,-0.11702799173945122,0.22147640734385096
2001-03-01,208.91717086753823,1,-0.15429364145110327,-0.1629740370663803,,,,
2002-03-01,178.13340130036198,1,-0.8133735836016737,-1.0673155540295363,-0.47856662758076085,-0.8394774606306951,-0.6943505970591375,
2003-03-01,243.8390808201346,1,0.5024480894343022,0.6215849676114127,0.9847384907161402,1.0193428638966158,1.2084546031171515,0.5710840787406339
2004-03-01,167.2978252381408,1,-1.0537502768136373,-2.130747462062056,-1.6771483402141651,-0.9981307715128508,-0.08833553527775873,0.38966636059679527
2005-03-01,214.33867811561927,1,-0.044620990375432726,-0.44696753812219125,-0.6513195970941124,0.31122691677392217,0.18077303175216733,-0.7547708558380397
2006-03-01,237.78021726991216,1,0.3974871642369763,0.007622517995408754,-0.8470209907853088,-1.7584107678663052,-1.3091375084458843,-1.4794573416830796
2007-03-01,232.2343577258402,1,0.2979629908856494,-0.7128252774244297,-0.16332435558333486,-0.4811571741156082,-1.3397162632117656,-1.564513520454819
2008-03-01,152.6858861302686,1,-1.3798284090936548,-0.8677026294335816,-0.9242394224589867,-0.6627592285186037,-0.734731439834926,-0.8600917755741572
2009-03-01,179.4240919099653,1,-0.7849017617067655,1.6448905220763739,1.2055137663975009,1.814865448435138,1.3745312947077302,0.54641393209774
2010-03-01,188.44854237142263,1,-0.5872994077104715,-0.45503791065318666,-0.2890825902324725,-0.045818272581338124,0.13206653463164247,0.7633922568925986
2011-03-01,123.96095234081687,1,-2.0234091808879247,-0.8305205526274123,-1.1933930541454796,-1.5015943156354863,-1.3899665771102292,-1.412099649356163
2012-03-01,301.53371398192644,1,1.31563269241809,0.40111851366701734,0.9417835951310384,0.8508359035834205,0.9750088630381905,0.06642728651846047
2013-03-01,217.6612492434623,1,0.02132295435032213,0.42325900019999313,0.6658112150839882,0.1651196572956498,0.14413538547113433,0.5308389900570907
2014-03-01,196.6802828686561,1,-0.41008672179644673,-0.0058319380985224975,-0.11212300096392629,0.48562150375339685,0.4149618707369216,0.5254045206764785
2015-03-01,267.4992043891298,1,0.8748247518854173,1.5838180991504545,1.6912028755700872,1.8285019246451035,2.0429546322422873,1.5171536128502219
2016-03-01,340.431125345111,1,1.7130684801093163,0.784298707038265,-0.6453966771344053,-0.42185684124526995,-0.7207015653897672,0.713898896638239
2017-03-01,174.96161435948514,1,-0.8835125870662891,0.3764867872002,0.13188150465595183,0.03932637623736447,0.39553199480943974,-0.20518395063694225
2018-03-01,198.24245193844777,1,-0.3768726530128543,-1.3294389011340484,-1.906107900695557,-1.685535259639943,-1.8505392599479655,-1.611832765027733
2019-03-01,310.289949001521,1,1.4137256674873893,1.5024498896105714,1.130132493419115,0.49138559346447586,-0.22709348220195752,-1.110747041944294
2020-03-01,201.70235821636552,1,-0.3038548081507264,-1.0700980393089796,0.8041298254462738,0.3472477022521002,0.7407927669193229,1.1372127669990175
2021-03-01,294.5779239969097,1,1.2335933001729695,0.9081432347945914,0.8483635541304734,0.856214256080031,0.7247657233298661,0.867045418658886
2022-03-01,301.1837383065273,1,1.311594455067374,0.6953492852105353,0.1408000947663546,0.0075760781295845184,-0.0865261811957594,0.27451300726080835
2001-04-01,187.60014499539824,1,-0.7777021264010316,-0.8905249530990192,,,,
2002-04-01,232.07502363418664,1,0.07899676693664316,-0.18331102507625543,-0.3399871402172972,-1.1022927316844306,-0.45861998076172755,
2003-04-01,299.4659363036561,1,1.1466933361562732,1.1907505918339036,1.0107964777537382,0.9596602191583885,1.25130815385781,0.79978460640706
2004-04-01,197.11355416971125,1,-0.5914447352986771,-1.2403139944362902,-1.3926892502122135,-1.1595834842288935,-0.4198753266901634,0.1130137764813321
2005-04-01,243.734938369319,1,0.28948351581021403,0.11701191343026443,-0.478776232425375,0.16700128246732604,0.3512965492433557,-0.5791431869675373
2006-04-01,197.66020845384705,1,-0.5807402048938851,-0.40725697084133516,-1.2841471885037108,-1.7568183433689057,-1.3999609308907202,-1.4340369514795834
2007-04-01,219.0516695753328,1,-0.16566473946227908,-0.8451056501669936,-0.17317965337052535,-0.1948002355111936,-1.202873709381248,-1.610791031845082
2008-04-01,125.70972456571874,1,-1.9392588013591077,-1.6101533734370084,-1.3620706032392773,-0.9538340216875453,-0.9943164851240915,-1.0217841319110053
2009-04-01,264.7191481923516,1,0.6424890716334274,0.9291952489352678,1.2739757784227361,1.4281922241854788,1.5452267737335679,0.66195806160907
2010-04-01,195.9830103561817,1,-0.6135862695881624,-0.47967507930831144,-0.5779995996167117,-0.31263989198418257,-0.0942440600420098,0.5758759445305709
2011-04-01,224.28971882183257,1,-0.0662321394866121,-0.44584244008636253,-0.9487705083494622,-1.2288137979334721,-1.2329973527635611,-1.3603811837679949
2012-04-01,251.4136700655797,1,0.4227510496608388,0.437664621322136,0.9934726355985972,0.8851320345804986,0.9565410694856461,0.19870901289668372
2013-04-01,171.10783044146672,1,-1.097945987378008,0.09056955950086663,0.00020087039414343677,0.02600302205480137,-0.12470248124212512,0.3341206464924081
2014-04-01,308.27252794629504,1,1.2592219549146773,0.5313141599145176,0.29031071987615026,0.7708676624988531,0.8288649774470206,0.5440996299157329
2015-04-01,292.2432734672244,1,1.0499940081360357,1.208197069340695,1.6968274475687797,1.5497497303893362,1.7338787424568045,1.5964789343697583
2016-04-01,314.7936471020273,1,1.3389200252812776,1.5869407290719975,-0.17831274005160067,-0.2725384098655591,-0.5642968721110012,0.6065818767591267
2017-04-01,173.1099787771875,1,-1.059376439734087,-0.636884202815514,-0.08166680473282922,-0.2110275007850312,-0.111515533279248,-0.3628787475647198
2018-04-01,154.92423729941493,1,-1.4054404333126125,-1.953082439845776,-1.7900906447743221,-1.7394359278549323,-1.8898563967785889,-1.6138808253435104
2019-04-01,244.4713298721217,1,0.3024579458068829,0.7936261645320376,1.1277495112559626,0.715573589510134,0.14162825580099658,-0.9293902675194858
2020-04-01,180.8597604640996,1,-0.9092010119415014,-0.4882594829920272,0.3536233096440111,0.22797319109641911,0.47781790504058,0.9105601680795504
2021-04-01,284.7687146269014,1,0.9455524288436842,0.5689443258849856,1.1575781828673932,0.8483313139887081,0.9726563148094207,0.864310830875717
2022-04-01,341.39660240678023,1,1.635182030145475,1.6209952883322245,0.508948577514058,0.6909238556808585,0.15196517562719836,0.6752538828747097
2001-05-01,291.95750734264084,1,1.0192405015344284,0.1928417105974546,,,,
2002-05-01,267.35398671886657,1,0.6450726683033419,0.10713072237004392,-0.33528742337128603,-0.43800722643404033,-0.5873817157884981,
2003-05-01,353.6100307720278,1,1.8227179650449568,1.3733562207491565,1.3640977772746936,1.2714389625420077,1.4969872620763218,1.1082355785214628
2004-05-01,200.1188935327372,1,-0.4598399232904059,-0.9289693606628106,-1.5274294805247917,-1.5544347398848763,-0.9668503142154098,-0.055045267799892134
2005-05-01,259.6277188747481,1,0.5220049234910074,0.40899934850753716,-0.22374537064829522,0.18934886885589436,0.48503060929185504,-0.5990763319339231
2006-05-01,73.33980446803051,1,-2.1455590303905026,-1.5193329641030755,-1.4833856123972828,-1.7383815117530088,-1.817216555007313,-1.7519031202658304
2007-05-01,197.07321999928465,1,-0.509099616843061,-0.13556829216092378,-0.3857636878401921,-0.37229704209893977,-0.784004909238833,-1.5339675222977962
2008-05-01,218.24097109843635,1,-0.16163476039408395,-1.6540864632006826,-1.12315741425271,-0.9213358847248098,-0.9193406610705169,-1.056903491783414
2009-05-01,171.15659944083123,1,-0.9132185354352514,-0.4326800968644369,0.9753887753054502,1.1572277122858965,1.4735347645048433,0.6404858100037003
2010-05-01,185.96274793838944,1,-0.6859084987174529,-0.8694828361147444,-0.5169828843238768,-0.7584569779687026,-0.1098924265148597,0.4421648974252246
2011-05-01,250.92909785603453,1,0.3809212525476627,-0.5854286699962578,-0.8020793217218858,-0.8415186888506768,-0.995946137167781,-1.187396949267421
2012-05-01,248.65363377679995,1,0.343644598905218,0.9284840292309234,0.9367603107952773,1.0315247435931045,0.9202210183056327,0.2868982083106364
2013-05-01,272.454771633782,1,0.7249791304951669,-0.026287273607783247,0.2391374934116448,0.2827907331565347,-0.10809727105263464,0.41851329102836743
2014-05-01,266.27822014659904,1,0.6280788825522597,0.7565170681014284,0.11939336907537706,0.5244653026199491,0.7674120534948072,0.7442872046702835
2015-05-01,188.20151098095783,1,-0.6506769515616679,0.6126949781496684,1.5283447269947785,1.5663699717423478,1.6264732998590352,1.4478389743871074
2016-05-01,186.2823754024768,1,-0.6808914900651262,1.130567597839135,-0.05817220601791172,-0.7512108398132922,-0.6084120284222012,0.40471152657405224
2017-05-01,138.47230982577025,1,-1.3760089662520378,-1.7680496556287932,-0.3447713930964355,-0.6559083387469519,-0.34264914334122376,-0.38789814012805346
2018-05-01,217.84651057972263,1,-0.16819242357126135,-0.8632350143183609,-1.6227991338759291,-1.1766155420776387,-1.5287922111446983,-1.5530930028625007
2019-05-01,282.60162729749,1,0.8804064954673012,1.1107334701560072,1.2918265136039908,0.9131799395537845,0.2943020179544168,-0.8240340924765093
2020-05-01,235.40273692908764,1,0.12440063593608319,-0.4079022990313225,0.002555644795574718,0.41813429631148824,0.25135187121301317,0.9427352469247612
2021-05-01,145.08554785582638,1,-1.2868365769547698,0.45605497104036463,0.5867796263707696,0.7242381284047376,0.6564799653153605,0.5152860481471456
2022-05-01,366.5960084259524,1,1.9694667088589992,1.7648704356518106,1.4141705140644425,0.880094925438064,0.8254441449404907,0.9839651857952039
2001-06-01,160.92982825784026,1,-0.5271347244697139,-0.11584427138119166,-0.13158804892700254,,,
2002-06-01,254.11869204040727,1,1.0949588879024152,0.9567238061878437,-0.12380845912221844,-0.02159774197988974,-0.3100603112467945,-0.4349275991002252
2003-06-01,175.8961878294258,1,-0.26183085779262516,1.565618183154371,1.1256016160775717,1.446914275637779,1.4054722059361082,0.9837446562430985
2004-06-01,240.31951266107947,1,0.8741733758329777,-0.14466072994056148,-1.4456758093550337,-1.1220456722835155,-0.8544630718594676,0.06339273089785585
2005-06-01,146.72032665737763,1,-0.7704410579364797,-0.02150135813277281,-0.2755649816219432,-0.5699935778643301,0.17678633040555872,-0.7419302518530904
2006-06-01,114.54849175111508,1,-1.2792711554611147,-2.171358923331532,-1.4532807822060498,-1.6442256364667978,-2.069342666523228,-1.915487410849868
2007-06-01,179.15572064120778,1,-0.20321122122384944,-0.553021177763051,-0.7627810083679253,-0.49450705979007886,-0.6442340122252835,-1.3209103242194036
2008-06-01,202.16780384748589,1,0.2128907357278039,-0.9991284072251938,-1.1598044399940703,-1.1254643889135796,-0.9458153245610313,-1.2402593022788269
2009-06-01,263.18056856632705,1,1.2336303678679217,0.45604443941577055,1.4641955940593543,1.2378063660012835,1.7837000508467664,0.835114193097996
2010-06-01,189.48801668549805,1,-0.016396864231462464,-0.7742439955057291,-0.7173131758901411,-0.6759414120931574,-0.4130318709426406,0.792677830668258
2011-06-01,252.10688459532744,1,1.0634872729076992,0.7214304680282156,-0.11637955049604344,-0.5429539285600816,-0.8941186975905507,-1.1817651486850538
2012-06-01,158.97264718755432,1,-0.5612159559526507,0.06661520932237791,0.3579038132088532,0.7700592396987215,0.6843270482283956,0.3693083918439045
2013-06-01,216.42951383157083,1,0.46707877810125237,0.07597736206204289,0.37817359092133307,0.4770847048833882,0.09546665227178762,0.19800731276226635
2014-06-01,210.2896740851028,1,0.35838293847620456,1.2217413430953963,0.6259595011717435,0.358456173881806,0.8242076655784711,0.788297849585527
2015-06-01,71.91715793836136,1,-1.8589992961537658,-0.9446930923819215,0.9891457636653425,1.4372247779400582,1.3722536611559835,1.3816095030285578
2016-06-01,248.8970740842671,1,1.0127626616881986,0.9253348866379768,0.972506012050931,-0.14032681544556677,-0.010394023727715753,0.6116727137043385
2017-06-01,143.48645235427827,1,-0.8243568126737422,-1.714039920752212,-0.7109618087569435,-0.8614693446680577,-0.7799973704472042,-0.020855202745178106
2018-06-01,121.01511978625857,1,-1.1820482582371317,-1.4277843215731771,-1.8026549765652118,-1.6981164866897929,-1.7444199922418107,-1.8204210952921693
2019-06-01,251.17942474733417,1,1.0488951469748644,1.1674210089144421,1.5429795034303446,1.4271401057508815,0.8053485932655733,-0.4186701014761987
2020-06-01,238.64744303985836,1,0.846654671949629,0.025991370405655766,-0.6621718019100786,0.6000639225746499,0.22548587368394968,1.3215700406923374
2021-06-01,202.63915290800355,1,0.22137579537693136,-0.19423752343521625,0.6393929057068647,0.5553952420384922,0.5916135569012642,-0.015456329727720913
2022-06-01,51.60081289161533,1,-2.1023016958845435,1.0092988002167524,0.9474439914287778,0.43697565630688867,0.35491500176466284,0.6035895184872017
2001-07-01,203.48920960494965,1,0.7828936108501556,0.6259457818441629,-0.2748484079840295,,,
2002-07-01,214.92847324593285,1,0.9820707585082197,1.2712833384951248,0.5613381327789815,0.33311301108896324,-0.22940785663987645,-0.3887608783563134
2003-07-01,144.81240288324227,1,-0.324185143657093,0.7786884565062991,1.3054011892897361,1.176942760666038,1.1948801649012268,1.3096986279187797
2004-07-01,228.7335212141906,1,1.2106217516870217,0.7353053846669075,-0.4327951754956655,-0.6986946560348958,-0.5161769341724105,0.473694811538545
2005-07-01,57.99333858697719,1,-1.7555379210280717,-1.0548228278285803,-0.5292203638188164,-0.885844317034111,-0.4473907922317804,-0.6633796435014986
2006-07-01,119.19839763468876,1,-0.7962492959181797,-2.116696581449396,-1.4993501337104098,-1.8720651608620347,-1.9324748217686865,-1.8703429188270597
2007-07-01,111.7521727248962,1,-0.9265171846050686,-0.8639586941242782,-1.0126450774852256,-0.5811831616620929,-0.6411309048585723,-1.4894237532767913
2008-07-01,207.3705938543159,1,0.8514315102734,0.3748169121629308,-0.8455574232547833,-0.8398780603784796,-0.5707600176069324,-1.1251938256998348
2009-07-01,203.27944480745464,1,0.7791625567618692,0.4621230037551487,0.927197396052757,1.3036565711646646,1.757810415429489,1.0360410156396156
2010-07-01,79.57125229356726,1,-1.4460223935627434,-1.1277277601419908,-0.9460492866433938,-0.9857613023921232,-0.8420114545404307,-0.0909483946023783
2011-07-01,151.70960302581716,1,-0.19253122180014198,0.6118598474873138,0.0016189150631113246,-0.4491689272762698,-0.6033622831736144,-1.1063102603671444
2012-07-01,156.11642900979007,1,-0.10789783815370695,-0.20436635714043785,0.18321751101010245,0.7457010368683119,0.7276534855497102,0.585360995747001
2013-07-01,162.74109361438687,1,0.01967429715855597,0.5848243974184222,0.3473807813989176,0.23443184293459363,0.1581230037440953,0.22752518043528566
2014-07-01,160.84217108146171,1,-0.01690945312336395,0.46029886638091994,0.6037129935362031,0.40630239018462405,0.8414473749455101,0.8939658668799135
2015-07-01,240.7845023052519,1,1.3993248517232888,-0.756174906722834,0.5791263300008507,1.3171140808311779,1.604585612115696,1.672602766665541
2016-07-01,179.1502200367384,1,0.3341118560582972,0.25423444445126725,1.4557311584477786,-0.059955443593881164,-0.21242189037219258,0.1905151048067369
2017-07-01,28.86270474857875,1,-2.130811561925971,-2.0951310578555056,-1.5981490208601223,-1.1921563535954078,-1.2781691933437545,-0.07467077455823404
2018-07-01,118.87823082642392,1,-0.8019237257210864,-1.1066048400015926,-1.6959624671301423,-1.6853017785527935,-1.482946461896642,-2.0923287414138514
2019-07-01,159.46642833840886,1,-0.0434107812704651,0.9350364889099589,1.0535404196630493,1.3512868894902041,0.9680540038358146,-0.44157166245730894
2020-07-01,200.1066680958064,1,0.7224009210346722,0.7773303025761491,0.06775132498949296,0.6079812439572153,0.4154337412845187,1.0042054540551544
2021-07-01,121.04214774168716,1,-0.7634476567517742,-1.0197343516145014,-0.16949339719545645,0.5417910439774876,0.3278748737086182,0.29174689324834263
2022-07-01,233.71778772829893,1,1.2898837396838765,0.5873352304838475,1.6284810116293285,0.6476339853521481,0.7990652729013252,0.5390611721489507
2001-08-01,14.821407940576536,1,-1.6833695271037572,-0.5311384874552265,-0.35274426997818575,,,
2002-08-01,96.87066594372826,1,0.3945340075960016,1.2065298404368598,0.704534980741053,0.28095604237581145,0.049011105873758044,-0.11166828066652841
2003-08-01,179.35760024727028,1,1.401299657343716,0.6312504702402838,1.505429338630887,1.2388760741677813,1.4019237285249573,1.482364970881777
2004-08-01,80.57132400820606,1,0.08944624470930042,1.0711547954865042,-0.07064773625771474,-0.8915879820782822,-0.8802574601932031,0.1144497984392832
2005-08-01,25.400145924613923,1,-1.3314790768757692,-1.7532531429906626,-1.03747705371184,-1.0641802486919603,-0.6660154354868594,-0.5549162609995106
2006-08-01,71.03014825117424,1,-0.1119228238007667,-1.189291842705751,-1.6917860790284636,-1.8992674905627551,-1.744223681632352,-1.849676762354362
2007-08-01,88.79948476837228,1,0.24934184030328002,-0.5267436878856102,-0.5880269837508912,-0.5439665793379178,-0.5882204059501536,-1.3136593858079522
2008-08-01,188.4876888336773,1,1.4768367187438638,1.459467593754286,-0.1895897541555367,-0.2608821649101264,-0.21861561964695414,-0.447355074575644
2009-08-01,121.43532610671345,1,0.7738486713342605,1.3816178275078597,0.46930939596046883,1.228835549006753,1.5388153474979158,1.2327480116823164
2010-08-01,68.8948638477614,1,-0.15942103993506745,-0.907424758469197,-1.2426476893772183,-0.8434877824430247,-1.0186831818916067,-0.5957527790981659
2011-08-01,46.13157495538053,1,-0.7230559649186349,0.1528028739705475,-0.4639008042396651,-0.6054321889002209,-0.696678478065972,-1.1503179399974217
2012-08-01,39.75085049955635,1,-0.9002288189590577,-0.756681190726306,0.1877089786666058,0.45321371881092065,0.6547551497153153,0.33328668749770224
2013-08-01,171.51202201899176,1,1.332308621020749,1.0800917213605237,0.5208710434242705,0.6397504902960921,0.6016299077021798,0.6077405750668727
2014-08-01,126.51237490150064,1,0.8420116329884731,0.6087637663036333,0.848057821832879,0.35952526205452606,0.6329189306867147,0.7919872779061119
2015-08-01,127.39664479085158,1,0.8535666559435798,0.05670939593306777,0.3788462842569241,1.1894713512510355,1.5692397103155498,1.6731735038269309
2016-08-01,70.54042000877132,1,-0.12273679591288852,0.6175332415348993,1.2275920465625294,0.22872996699397127,-0.4526371995326567,-0.15504613066297054
2017-08-01,50.33702036841496,1,-0.6109351285346312,-1.8044086678372855,-2.123279295956417,-1.200461433448659,-1.3149170774417733,-0.4674970249531711
2018-08-01,57.91286361405591,1,-0.41814986957610684,-1.2460193865740905,-1.4372431624314341,-2.073356464034385,-1.4224391408487675,-2.101549753132338
2019-08-01,13.729117959031155,1,-1.7217366106877792,-0.09688261456948997,0.8081286028551266,0.968762466060998,0.7668786464819557,-0.11942004701260386
2020-08-01,22.772651685977195,1,-1.4158468662952102,0.26525756699323955,-0.28168669084315495,0.12763004834094882,0.4013080521761539,0.752209497479033
2021-08-01,144.0221045323241,1,1.0548579520633865,0.32490128593378875,0.4033732493070829,0.5929927875224759,0.7217828673361235,0.480980545880137
2022-08-01,87.21300526389493,1,0.21946953048162826,-0.5939770575603265,1.4330027889526211,0.9018079893894038,0.5467462298446252,0.6670401276179525
2001-09-01,16.92677210507486,1,-0.7261998286428443,-0.7462937564902884,-0.5431568165230385,-0.5399752352812517,,
2002-09-01,28.30177103327378,1,-0.49959658033160914,0.46017743041662396,0.7901655679535265,-0.06868178275687924,0.07008576888899405,-0.1857401203336898
2003-09-01,31.847803618005628,1,-0.4295170980301984,0.6269257157591396,1.2872891416318901,1.2923078705668338,1.468654268243238,1.567052346486861
2004-09-01,179.65216066990837,1,1.7083269353627675,1.7394605746502076,0.975905713315892,-0.43708564024629193,-0.4030832613051613,0.4186917305690776
2005-09-01,17.399299454846897,1,-0.71675132522219,-2.1669801844043204,-1.2440770602060844,-1.1974040840284066,-1.3008403486163476,-0.5508539796196237
2006-09-01,66.2628611051108,1,0.21956032206144366,-0.4971816785554307,-1.7652592148283062,-1.3745879607457305,-1.71567420888325,-1.8895469910304263
2007-09-01,130.2881423059839,1,1.1796985341580992,0.36004932126440015,-0.2346515355131972,-0.6234513845841361,-0.4043886448383391,-1.229464128831193
2008-09-01,134.5349260570191,1,1.2314244640666083,2.000453866760351,0.6904422567248529,-0.04111745460082086,-0.24321329307842296,-0.2746468254328236
2009-09-01,37.25549327897497,1,-0.3234280998585735,0.6874466822754812,0.5987917736289439,1.7383309208925322,1.297304125415705,1.3918210206265944
2010-09-01,50.05281715045021,1,-0.0775180058903338,-1.164674604654391,-1.144079034629443,-1.1287699546395205,-1.0582101294557231,-0.5306169291318884
2011-09-01,110.51748814975376,1,0.9205095363492503,0.10876297413759757,0.44601519530310846,-0.20458280099038495,-0.5366051089987793,-0.9720350377262768
2012-09-01,28.25432923277367,1,-0.5005364914057869,-0.8749349359242481,-0.49830368169182365,-0.13827304283060934,0.3517363248219568,0.5440393715681076
2013-09-01,111.84051607845402,1,0.9388444625004794,1.4319506759506286,0.8613398207250184,0.8525126965742776,0.9223908569715379,0.5392396502406409
2014-09-01,44.8299129572045,1,-0.17686816821461007,0.3747209969524774,0.9230680772770871,0.6246409026658419,0.3875659539433715,0.7835424759358096
2015-09-01,-28.162480248831145,1,-1.6200608054286265,0.4592979329062732,-0.44233342182821095,1.0684257000224513,1.4096304933289587,1.5779185382012146
2016-09-01,59.251761263644624,1,0.09335649158697466,0.11541597681040093,0.5861912442540426,0.9253331396898935,-0.1638532001624198,-0.3182214133893123
2017-09-01,162.16623500816726,1,1.5379095324939962,-0.6748050778731627,-1.514941482101308,-0.9565559205543368,-1.069555271997896,-0.5471521286349449
2018-09-01,-11.474663455084992,1,-1.2927644939432346,-1.523769092680241,-1.6888085868448963,-1.8663296784748398,-2.012660908323687,-2.224659056961329
