datetime,month,year,polygon_id,PET,precipitation,P-PET,spei_1,spei_3,spei_6,spei_9,spei_12,spei_18
2009-02-01,2,2009,1,94.93458404541016,296.58961851894855,201.6550344735384,1.6583661363021562,1.761802300359757,1.8066658631162384,1.8637172079553626,1.500444089045702,1.097766685455199
2010-02-01,2,2010,1,144.57892532191002,200.13956528969786,55.560639967787836,-0.004515566520940816,0.15430385795459095,-0.2584034741495041,0.5629097903560422,0.19870080595725112,1.289762506006645
2011-02-01,2,2011,1,87.26818169247021,181.47783731775624,94.20965562528603,0.49447622070577096,-0.5191679363034932,-0.6244651476984835,-0.8819765514588426,-1.0683228508192373,-1.1549839008057379
2012-02-01,2,2012,1,155.5487496005164,169.50393030742805,13.955180706911648,-0.5487700866034133,0.5862718779397204,0.8295283056588091,0.6354637996613841,0.35088638058308375,-0.18066724116663366
2013-02-01,2,2013,1,126.64609820118137,257.6888871905394,131.04278898935803,0.9364324980075642,0.6549887845968544,0.45592246860983654,-0.12656533814734244,0.2199220345683577,0.4601495972015027
2014-02-01,2,2014,1,132.08080875512326,186.36137587102976,54.28056711590651,-0.021355867401708105,-0.7082676347118579,0.0013300558641424196,0.5296127648075305,0.46127071900708194,0.4329537760596327
2015-02-01,2,2015,1,125.17364108024151,273.03113361235177,147.85749253211026,1.1234606830916738,1.8116306635462127,1.790912389279895,1.6452512005385262,1.9107046378288415,1.5957624945606015
2016-02-01,2,2016,1,144.378573008946,328.58108311678683,184.20251010784082,1.494990923461476,-1.0386922918745873,-2.087283664533609,-1.3930505466847247,-0.8797876272872361,0.45596577354333534
2017-02-01,2,2017,1,145.99376245069732,213.28371564596893,67.28995319527161,0.1492491249934694,0.8493810296536681,0.2317612387030511,0.5500354221812194,1.1837971694958085,0.04868094168511469
2018-02-01,2,2018,1,179.66945449160596,63.28888998669572,-116.38056450491024,-1.9935683064308911,-1.992160379907097,-1.0552991643612073,-1.8102212275326912,-1.9389718883635727,-1.647039215475206
2019-02-01,2,2019,1,97.1833324432373,167.94331914269262,70.75998669945531,0.1944644387087923,1.0296071841181722,0.6398912148471311,-0.15317702094684532,-0.5801276916891305,-1.0787116185102394
2020-02-01,2,2020,1,171.93628208212604,208.18397197360173,36.24768989147569,-0.25872021333449136,0.620321299737522,0.998698906034584,0.6527259512290349,1.1289587906308294,1.1205416896747777
2021-02-01,2,2021,1,123.27076267209189,124.07653105854988,0.8057683864579843,-0.7159081594812535,0.536272497397766,0.720452045347382,0.4474421788295812,0.3484379679833148,0.6835585907239029
2022-02-01,2,2022,1,107.4016171686322,283.34714256599545,175.94552539736327,1.4144073376628583,-0.08176717958194417,-0.5935985291067678,-0.25047895483492993,-0.0521341877708117,0.16255760364899752
2001-03-01,3,2001,1,145.75373072256576,355.78864831796716,210.0349175954014,-0.06951896095977304,-0.2741039195333877,,,,
2002-03-01,3,2002,1,118.7687503695488,291.7302837437019,172.96153337415308,-0.9324053115359102,-1.0851321436401906,-0.5101107812181394,-0.809171268575013,-0.6298823317589757,
2003-03-01,3,2003,1,105.88700610531701,346.0601617884305,240.17315568311346,0.49839979235040316,0.6073120935117473,0.9730445747477919,1.0511739026632894,1.1466421698223697,0.5032353117217563
2004-03-01,3,2004,1,144.6664200755528,324.4306546444694,179.76423456891663,-0.7625093315128638,-2.1557296333331513,-1.511345713148811,-0.9810252863266863,-0.32288763656644637,0.17390094601913647
2005-03-01,3,2005,1,124.77499873297555,292.95241157923425,168.1774128462587,-1.054516277448916,-0.9211529890182382,-1.1106556814939927,0.0872428568902963,0.038471566451378655,-0.7908205364391052
2006-03-01,3,2006,1,119.09663595144565,344.62559263035655,225.5289566789109,0.23835929750143162,0.1645568750940774,-0.6863269735102662,-1.722383102587055,-1.2487926391220725,-1.5368972582295772
2007-03-01,3,2007,1,143.63075112342835,358.70971274375916,215.0789616203308,0.03441881281394275,-0.7599337400492913,-0.21592861706162036,-0.5184394888888346,-1.4082036651311984,-1.5223839961285226
2008-03-01,3,2008,1,107.05763954586453,277.1602823204464,170.10264277458188,-1.005123091735659,-0.6945556513373364,-0.8886339984523859,-0.5468315306073367,-0.7625034215956005,-0.9128130479362859
2009-03-01,3,2009,1,118.86090954806029,299.1876334084996,180.3267238604393,-0.748666545049307,1.5421188999081181,1.269611400868238,1.93737708382824,1.5000740239085795,0.7266969777459661
2010-03-01,3,2010,1,124.5600918929055,327.42240091599524,202.86230902308972,-0.22333664374550918,-0.23879547139725832,-0.2175393064218472,0.1593946677394369,0.2759402432952095,0.9230365431153721
2011-03-01,3,2011,1,136.2220561469828,260.52077549628234,124.29871934929955,-2.2857634159521654,-0.817748284290837,-1.2596655715582532,-1.5414259559455155,-1.3766610644634287,-1.3438538264660922
2012-03-01,3,2012,1,137.4139466287824,421.5147233828902,284.1007767541078,1.1187735066372548,0.2929913704774397,0.8330144663941692,0.7450706960051916,0.9039772166131173,-0.004399772072639904
2013-03-01,3,2013,1,127.0612487435341,340.7133548080921,213.652106064558,0.005377148175866367,0.44449868398367914,0.6054268868865901,0.02628866002456122,-0.06275221970660502,0.24841520783977736
2014-03-01,3,2014,1,94.09468687176704,294.57400526385754,200.4793183920905,-0.27596036439154137,-0.08654459521601325,-0.34866021898214966,0.2723558845637629,0.4027967520287478,0.43654464757295247
2015-03-01,3,2015,1,110.55374896526337,381.3787224628031,270.82497349753976,0.9535855148018578,1.5384239325127178,1.6581947519868225,1.8753221049733861,2.023948392111206,1.492697820618234
2016-03-01,3,2016,1,101.39369842040637,455.77408635751766,354.3803879371113,1.7736255864898705,1.0175892542310798,-0.08029481776570835,-0.17347158730528733,-0.5755795752208506,0.8303867679477512
2017-03-01,3,2017,1,138.81442395409385,310.2821764051914,171.46775245109757,-0.970306006705689,0.38746093107585894,-0.002268329743871854,-0.11187420210648148,0.5617071604226832,0.16316610569221926
2018-03-01,3,2018,1,145.9324997782707,340.3308765694499,194.3983767911792,-0.41354082171145673,-1.3963129125298934,-1.9941240093758181,-1.8423050692243272,-1.921850918779731,-1.6453834237775884
2019-03-01,3,2019,1,107.4565226500569,423.69014163961015,316.23361898955324,1.4568271645427773,1.4525177549141346,1.1700162401579317,0.6006864479459916,-0.11225935919327111,-1.0175958718721954
2020-03-01,3,2020,1,98.42499975363414,328.7554304183771,230.33043066474295,0.3268955407508042,-0.8322695131943595,0.9416896358450401,0.5446294060834437,0.835923565658696,1.2361816055776014
2021-03-01,3,2021,1,117.67083234786988,389.80796301613253,272.13713066826267,0.9706862826581021,0.7148247746098396,0.6839275023218687,0.573302445342993,0.49379374230337514,0.7706309949254714
2022-03-01,3,2022,1,120.51249901453654,437.6302159850796,317.11771697054303,1.4650851826455065,0.8528411538349517,0.27637000094422404,0.19048841937829158,0.11459112588810036,0.26633810307588085
2001-04-01,4,2001,1,118.53165418451482,312.84203242609897,194.31037824158415,-0.5525406278571002,-0.9199634603581135,,,,
2002-04-01,4,2002,1,100.39553546905518,330.2529203075916,229.8573848385364,0.16514029769454036,-0.11530105181384236,-0.3726893414408856,-1.1485344169136962,-0.46765174034966983,
2003-04-01,4,2003,1,134.1107967224988,385.1868259658416,251.0760292433428,0.5491525701628887,0.9477203270253391,0.8175724867907612,0.9008300765962661,1.134732724294375,0.6142536247705654
2004-04-01,4,2004,1,134.54615521614897,330.6014103752871,196.05525515913814,-0.5160156005661286,-1.053367171672159,-1.309502797455105,-1.1047317454892314,-0.5170035217527441,-0.09506530952144475
2005-04-01,4,2005,1,111.321428162711,338.53994799298897,227.21851983027796,0.11459351956620317,-0.3729707260829427,-0.9105835336546794,-0.12818590796811322,0.15468225701554286,-0.6842972615515241
2006-04-01,4,2006,1,120.31655714109345,306.458964046623,186.14240690552955,-0.7241643430864265,-0.4558730129363262,-1.285290737805848,-1.733108914126945,-1.3709373555707067,-1.5359179088392563
2007-04-01,4,2007,1,144.92788580390481,333.1404296360337,188.21254383212886,-0.6805966577010497,-1.1980164470816175,-0.35815033018913195,-0.4454281690632982,-1.376890483726482,-1.6652144140071985
2008-04-01,4,2008,1,130.67013773653244,253.1637738412246,122.49363610469217,-2.0326928989492985,-1.5511974503888437,-1.3593362092323957,-0.869453697701196,-0.9841005716538128,-1.0770923242501667
2009-04-01,4,2009,1,121.31249856948853,369.0817577213049,247.76925915181636,0.49208626136850087,0.8782672548191223,1.3076816621939922,1.5162566949723053,1.686856186258225,0.8145610694267834
2010-04-01,4,2010,1,139.28510566810507,324.520354276523,185.23524860841792,-0.7432640922413837,-0.3162477238163546,-0.498071097216527,-0.24698149993497756,0.036814590384556464,0.718864029641257
2011-04-01,4,2011,1,110.99999904632568,363.4888712366422,252.4888721903165,0.5732098325819199,-0.11035141340733588,-0.6717305529594125,-0.9714312633346234,-1.1058861299788387,-1.2149762615788164
2012-04-01,4,2012,1,110.30620500281618,348.11066061896935,237.80445561615318,0.31380217944581484,0.33821043549490515,0.8648517265449458,0.8064581526274001,0.8064546910514325,0.1525669779376288
2013-04-01,4,2013,1,185.07500004768372,357.8589338178436,172.78393377015988,-1.0052370129133652,0.2172513664123439,0.019480656703744277,-0.08806420309888498,-0.3029737543633834,0.10179245812028476
2014-04-01,4,2014,1,135.78408879583532,433.3170754790306,297.5329866831953,1.2403896635108853,0.442063130213044,0.08385156275116645,0.6230468890043832,0.7941824631826363,0.47757753206950965
2015-04-01,4,2015,1,122.75000095367432,400.4344627807538,277.6844618270795,0.9695551098883495,1.1898639754827496,1.6447041549504702,1.576342358043329,1.8456970355538644,1.5769461178642659
2016-04-01,4,2016,1,100.70918093499614,425.01128202676773,324.3021010917716,1.5561004037402835,1.780768527949713,0.3339775530439971,0.12677964400021358,-0.3719528438567013,0.7598865394704641
2017-04-01,4,2017,1,118.91826950586758,284.96158263717706,166.04331313130947,-1.1463434051608865,-0.6224755916827303,-0.2689753312736154,-0.36164342709217767,-0.031513559593946944,-0.03900011841512587
2018-04-01,4,2018,1,113.81249904632568,270.8930871008585,157.08058805453283,-1.3325458747387162,-2.0587739168856127,-1.8365050609891018,-1.897093517141925,-1.9481752552428933,-1.6714009832873025
2019-04-01,4,2019,1,103.58841249873709,354.5461516678333,250.95773916909624,0.5471295350141056,0.9195684150259362,1.2106209668594037,0.846112779050418,0.24266158856160452,-0.8329134293747174
2020-04-01,4,2020,1,117.80024410073275,308.3012379846639,190.50099388393113,-0.6324786314838219,-0.21406060611010883,0.6281852077299409,0.4906590322905868,0.5949096307663193,1.0546442322324519
2021-04-01,4,2021,1,117.93750143051147,403.90213310569527,285.9646316751838,1.0867194927587633,0.4827241310189806,1.0568442995092495,0.7213905558145222,0.7801723495677272,0.8046675462440743
2022-04-01,4,2022,1,126.12723192998341,460.9456270908316,334.8183951608482,1.6668630382021135,1.674123131836743,0.6198259104940099,0.7943825790001435,0.2887512681988174,0.6998841361597121
2001-05-01,5,2001,1,107.30794021722043,407.7898930473761,300.48195283015565,1.0831775714715695,0.3239824376308846,,,,
2002-05-01,5,2002,1,131.10416913032532,403.830728088816,272.72655895849067,0.6447633239582574,0.0923286859365714,-0.37267470375698414,-0.46333123721869335,-0.5898240015784121,
2003-05-01,5,2003,1,147.20349696477254,488.4746004521847,341.2711034874121,1.649907106232154,1.1097227514082877,1.0924250541990719,1.1059914654348662,1.2234463808987135,0.8698681440649486
2004-05-01,5,2004,1,146.11215781876535,349.0223190364513,202.91016121768592,-0.552604684621544,-0.8163872370201403,-1.4327111027085206,-1.520234041502514,-1.0585352890143862,-0.2814301463878319
2005-05-01,5,2005,1,154.59910870018345,420.0046110416834,265.4055023415,0.5228139485264937,-0.03230297565270094,-0.6042209734052386,-0.11130368813224398,0.334254022563453,-0.6809798151334029
2006-05-01,5,2006,1,169.05979146957398,247.98560738097876,78.92581591140478,-2.231529594642438,-1.7952716515621592,-1.4735928329380736,-1.781520896076862,-2.0648600783488895,-1.8225219382469926
2007-05-01,5,2007,1,130.22818246321245,308.798575238748,178.57039277553557,-0.94615442145085,-0.7839758839533002,-0.6823967493465146,-0.7059849891742787,-1.0254457996160595,-1.6253040733127413
2008-05-01,5,2008,1,136.45941546440125,355.9624634034932,219.50304793909194,-0.2700921879106002,-1.544070582101258,-1.1356928581601173,-0.9906476254287452,-0.8432453281860635,-1.097019809045491
2009-05-01,5,2009,1,146.8682657067672,323.0648421285053,176.1965764217381,-0.9828920475197536,-0.5571164070242193,0.921671407008244,1.261050724648864,1.4857290405668313,0.7614596137555474
2010-05-01,5,2010,1,130.14574309602096,331.17884006523167,201.0330969692107,-0.5839492366258984,-0.7094346900543674,-0.4535861002308185,-0.6472024662087985,0.09508081877161247,0.515154760006849
2011-05-01,5,2011,1,126.50864357948304,374.6447933793068,248.13614979982378,0.22769079572757714,-0.3572640873923539,-0.6557499671772592,-0.7134220141807681,-0.9436306998802942,-1.048050501389293
2012-05-01,5,2012,1,152.99038325018353,402.61722947905463,249.6268462288711,0.253476985084574,0.7759900380079253,0.7612401992471847,0.9019104198211935,0.7472707180518433,0.20065577382763944
2013-05-01,5,2013,1,137.7580854992475,433.83581097225346,296.07772547300596,1.0163919968547472,0.14937169888293902,0.36072246457302515,0.30478024663872855,-0.15094828766942334,0.21959097044131437
2014-05-01,5,2014,1,112.29735969535396,398.50423295547563,286.20687326012165,0.8627868527614814,0.8510794699202249,0.05815972368713755,0.4186948418028207,0.7021288522371031,0.7203750492549968
2015-05-01,5,2015,1,125.93990780551982,316.7202590065343,190.7803512010145,-0.7523924314145444,0.5700747246944092,1.5549913732887346,1.5751528069816416,1.5387848282552443,1.4350861771827086
2016-05-01,5,2016,1,119.77088702001434,331.59047515013003,211.81958813011568,-0.401992671085523,1.3720834238763673,0.4216533565501322,-0.25321315442133085,-0.3117730054961774,0.6131960654326156
2017-05-01,5,2017,1,123.68371010807978,289.58500269477565,165.9012925866959,-1.1385602068528549,-1.6444378279255967,-0.42949990640475355,-0.7104480266497434,-0.2275102057539831,-0.042236766213790286
2018-05-01,5,2018,1,138.06071513039726,358.9336933557476,220.87297822535035,-0.24642327110928586,-0.8829067619001157,-1.6250498334437469,-1.2601062480712066,-1.7990900376796977,-1.5896554365920692
2019-05-01,5,2019,1,126.15677776584826,404.28217903185976,278.1254012660115,0.7331606302561261,1.171734809237013,1.3827402691959099,1.0133559287712832,0.39736267608929376,-0.7612882572303447
2020-05-01,5,2020,1,118.99549269136311,371.4342161472887,252.43872345592558,0.3019895637263662,0.07344335873308519,0.28877850229080454,0.6960226074948092,0.4601827630123125,1.089892582726898
2021-05-01,5,2021,1,128.3672696572763,297.8703273418877,169.50305768461138,-1.0847832983611678,0.48976117982337425,0.5104283217889737,0.6737948099029505,0.4622782496903049,0.4622829542305198
2022-05-01,5,2022,1,120.4634172185262,481.26580654531716,360.80238932679094,1.8904975911312385,1.8020146119604912,1.475010971689417,0.9423415352506043,0.8447564885151415,0.9331073202460266
2001-06-01,6,2001,1,92.27367418582993,253.73416842520237,161.46049423937245,-0.6828820051122645,-0.09724060043458367,-0.17794166589938581,,,
2002-06-01,6,2002,1,132.22727331248197,382.08177042007446,249.8544971075925,0.8295473422175835,0.8082430084081332,-0.1366103665979377,-0.12387614197020824,-0.3394943629795752,-0.47695394486614145
2003-06-01,6,2003,1,145.56061988038854,317.72924634441733,172.1686264640288,-0.5034454093274591,0.914228263061521,0.8449324475803534,1.1543658345640992,1.1877267152854896,0.6900101898124549
2004-06-01,6,2004,1,138.50701682421627,399.4398076140455,260.93279078982926,1.00413197701837,-0.06204012457318757,-1.266814466589512,-0.9900352594863612,-0.8092601395815756,-0.12667119798458717
2005-06-01,6,2005,1,150.28437961435264,313.1625451977054,162.87816558335277,-0.659418628785473,-0.1044852277538788,-0.6000075320667447,-0.8415888235686676,-0.06656689778420026,-0.7615711376100212
2006-06-01,6,2006,1,152.91723114812476,283.47692703604696,130.5596958879222,-1.167957150850289,-2.1665593328283896,-1.4778425284283536,-1.5938917793403218,-2.0415083836195005,-1.8968292726946847
2007-06-01,6,2007,1,137.83180177211761,346.3458676350613,208.5140658629437,0.12915535894272476,-0.8516546459017685,-1.0155541726470125,-0.6937331264015801,-0.8167732211991227,-1.3209591670674894
2008-06-01,6,2008,1,129.96875083446503,346.55384061783553,216.5850897833705,0.27014513906965076,-0.9963731695987443,-1.0832668472740699,-1.114681509701821,-0.8961403426973283,-1.2219316872476629
2009-06-01,6,2009,1,115.88270235963228,399.0603062386314,283.17760387899915,1.333552534035829,0.3918035942261153,1.383913871416538,1.3214364110871126,1.9703745682057847,0.9756201279551422
2010-06-01,6,2010,1,119.6130431121623,320.4273691945351,200.81432608237282,-0.006013439468260041,-0.7468726809788154,-0.5486765650190116,-0.6464770309963418,-0.28156452901978285,0.8534115586010148
2011-06-01,6,2011,1,125.45128697858138,380.03683231398463,254.58554533540325,0.9049335511678204,0.8327797690369084,0.014288528939361706,-0.5008954301854506,-0.8261910433665683,-0.9952306777148396
2012-06-01,6,2012,1,139.64647898307214,298.27763391744634,158.6311549343742,-0.7294209459382714,-0.1954303071807188,0.17462450353620446,0.5237864061313713,0.46514481663812274,0.21385345822029067
2013-06-01,6,2013,1,132.47085750265285,381.49506792028745,249.0242104176346,0.8161933197933795,0.4929041817700891,0.5807339129740817,0.5787401854990792,0.1348563724442467,0.06840413478447034
2014-06-01,6,2014,1,116.72416608412186,342.7879440417656,226.06377795764377,0.4338437272599649,1.2894534003564442,0.6162774051019384,0.2237347850589476,0.685596879021146,0.7432398064764866
2015-06-01,6,2015,1,135.2469579423799,221.44682926205653,86.19987131967662,-1.770530279160567,-1.0296009957039305,1.0108491172503897,1.4291014971496037,1.4510738680226367,1.3285926977766302
2016-06-01,6,2016,1,110.625,412.00625248253345,301.38125248253345,1.582190325828695,1.5014146311597807,1.2897448794096653,0.5175420273588704,0.45605528299771614,0.9365999005723866
2017-06-01,6,2017,1,141.0563317205779,287.41103991980737,146.35470819922946,-0.9265881764432111,-1.6243766794751315,-0.651030040130605,-0.9430634322009814,-0.8965868136701806,0.2860288008403363
2018-06-01,6,2018,1,138.94082810046405,273.26858910688986,134.32776100642582,-1.1116781153534108,-1.37201750487134,-1.9793675647254985,-1.6615157997242438,-1.7850633950209494,-1.7211098116830188
2019-06-01,6,2019,1,113.12435036439163,365.7733503162861,252.64899995189447,0.8742226245335498,1.0610768854770936,1.463218103318027,1.4487819011670666,0.8473001064946815,-0.3543569421576141
2020-06-01,6,2020,1,140.64566085161258,374.8916286783811,234.24596782676852,0.5727513293891214,0.10497178824214645,-0.41530497217235757,0.7811635718860659,0.40268250593561516,1.3763864131045092
2021-06-01,6,2021,1,127.76854640208106,331.0822755014524,203.31372909937133,0.03789291452180426,-0.07282680199778038,0.5562133812804269,0.41095259005146856,0.3561074660357405,-0.09728215465098002
2022-06-01,6,2022,1,146.45582813690143,219.01537130617666,72.55954316927523,-1.9354974855599487,0.9459093507269637,1.0122459511498232,0.4928222384327506,0.46217145851442615,0.5652561843088967
2001-07-01,7,2001,1,142.7021455141815,364.58007324139277,221.87792772721127,0.9545545587143764,0.618941821288316,-0.2794532310888267,,,
2002-07-01,7,2002,1,175.24652855460133,393.94785395869985,218.70132540409853,0.8983427243521191,1.1002522438841291,0.4827069449173339,0.17842883821938385,-0.31165635874976255,-0.4423587380145171
2003-07-01,7,2003,1,154.6619566443882,307.09113008635387,152.42917344196567,-0.3760391932510698,0.45943619466598246,0.9239111632568331,0.8364680173515956,0.9640764726628063,1.0086479504963868
2004-07-01,7,2004,1,144.95357094666477,381.795400180987,236.8418292343222,1.209574970019427,0.7651886903844309,-0.275504815120096,-0.6125651403141537,-0.45062376237667845,0.22240238501743845
2005-07-01,7,2005,1,185.67359211507596,260.76607931032777,75.0924871952518,-1.6899139692172402,-0.993176382974319,-0.7996495486008748,-1.1325638980453903,-0.6603667506182457,-0.6993913781767603
2006-07-01,7,2006,1,182.06066570931642,319.7899214113131,137.7292557019967,-0.6561260693986852,-2.0807003879364174,-1.4802834285173805,-1.8316546215023,-1.8831986227636617,-1.8653347751851086
2007-07-01,7,2007,1,156.78088306387266,283.9740882245824,127.19320516070971,-0.8493462278107919,-0.9034282425531378,-1.1830483515704593,-0.7544800053102156,-0.8207719595891754,-1.5277578445380908
2008-07-01,7,2008,1,145.21066236325623,374.0174005875985,228.80673822434227,1.074665209666164,0.4506831300540885,-0.7159541614441582,-0.7851131716817764,-0.4766326644140591,-1.1214362149652115
2009-07-01,7,2009,1,156.46076467346865,386.754130940636,230.29336626716736,1.099982296188074,0.6700734437530397,0.9664907473040268,1.4257408254895063,1.9186206736599325,1.2067121211314542
2010-07-01,7,2010,1,152.7282814224561,245.51024741772562,92.78196599526953,-1.426160626849949,-1.0638402574989165,-0.8058866620458637,-0.9203466410831602,-0.7729109125791096,-0.0011727401959780637
2011-07-01,7,2011,1,135.31177123983701,294.17325804475695,158.86148680491993,-0.2506192307536518,0.4208549351194796,0.1068274977814285,-0.36466434405340054,-0.5397127813272383,-0.9298286681996544
2012-07-01,7,2012,1,163.0036957999332,326.0258041652186,163.02210836528536,-0.16888870310699156,-0.4071351686431925,-0.015747682160151925,0.5064311939419979,0.5067604407712842,0.42668176636088845
2013-07-01,7,2013,1,136.7879621888837,307.6038937312551,170.81593154237137,-0.015075602636908644,0.8938629849746053,0.5838013395717173,0.3589922703655636,0.20043548970512384,0.11176607381098745
2014-07-01,7,2014,1,156.7509711824342,346.1929556503892,189.441984467955,0.3510679173096825,0.7739770448072224,0.6780170104076064,0.34924077651847063,0.7699266550190895,0.9169425171860627
2015-07-01,7,2015,1,161.44333060909108,395.1228897863856,233.67955917729452,1.1570449986146127,-0.933416579270902,0.4612757958316747,1.234256721260455,1.5563986503836666,1.5832706195665969
2016-07-01,7,2016,1,138.11394355847284,315.38373657763003,177.2697930191572,0.11240969111232256,0.6770618749412851,1.851209481758412,0.503173284114082,0.26711628454953307,0.46057801162780887
2017-07-01,7,2017,1,189.0972196308978,227.5965207214157,38.49930109051789,-2.174940537841874,-2.0596757378524533,-1.5443856565393648,-1.3034549933167159,-1.350674539203272,0.2123752313637797
2018-07-01,7,2018,1,160.7142999631795,284.6290529301533,123.9147529669738,-0.9079733134690025,-1.1861759070205586,-1.6920419541757388,-1.6848289521689057,-1.5253052854755056,-1.999782928477308
