,time,datetime,month,year,longitude,latitude,precipitation,PET,polygon_id
2190,1183248000000,2007-07-01,7,2007,-67.59822512999399,-0.22457882102988036,244.56907047331333,157.09250059127808,2
2982,1183248000000,2007-07-01,7,2007,-66.25075220381471,-0.22457882102988036,235.45942847430706,167.92227952376658,2
1927,1185926400000,2007-08-01,8,2007,-66.25075220381471,-0.6737364630896411,226.40771771222353,176.245111009349,2
79,1185926400000,2007-08-01,8,2007,-67.59822512999399,-1.1228941051494017,217.88703420758247,173.43393026079448,2
343,1185926400000,2007-08-01,8,2007,-67.14906748793423,-1.1228941051494017,232.6500477641821,145.69999408721924,2
2719,1185926400000,2007-08-01,8,2007,-66.69990984587447,-0.22457882102988036,224.39501217007637,176.46749467849733,2
607,1185926400000,2007-08-01,8,2007,-66.69990984587447,-1.1228941051494017,208.19851715117693,168.7141281210858,2
2455,1185926400000,2007-08-01,8,2007,-67.14906748793423,-0.22457882102988036,224.31501352787018,179.02500295639038,2
2983,1185926400000,2007-08-01,8,2007,-66.25075220381471,-0.22457882102988036,228.77527229487893,169.5,2
3247,1185926400000,2007-08-01,8,2007,-67.59822512999399,0.22457882102988036,232.95611037313938,153.0625,2
3511,1185926400000,2007-08-01,8,2007,-67.14906748793423,0.22457882102988036,244.95513570308685,165.46250295639038,2
1135,1185926400000,2007-08-01,8,2007,-67.59822512999399,-0.6737364630896411,224.13371827453375,176.0800005912781,2
871,1185926400000,2007-08-01,8,2007,-66.25075220381471,-1.1228941051494017,211.11952613294125,174.81303936502206,2
4039,1185926400000,2007-08-01,8,2007,-66.25075220381471,0.22457882102988036,230.23223799467087,154.3766303062439,2
2191,1185926400000,2007-08-01,8,2007,-67.59822512999399,-0.22457882102988036,204.16199234127998,164.4660726955959,2
1663,1185926400000,2007-08-01,8,2007,-66.69990984587447,-0.6737364630896411,219.10422131419182,174.03804090748662,2
1399,1185926400000,2007-08-01,8,2007,-67.14906748793423,-0.6737364630896411,261.8862416744232,172.82500394185382,2
3775,1185926400000,2007-08-01,8,2007,-66.69990984587447,0.22457882102988036,242.61521704494953,169.26704545454544,2
3248,1188604800000,2007-09-01,9,2007,-67.59822512999399,0.22457882102988036,215.72715616226196,154.20833110809326,2
1400,1188604800000,2007-09-01,9,2007,-67.14906748793423,-0.6737364630896411,195.98668122291565,146.19999933242798,2
1136,1188604800000,2007-09-01,9,2007,-67.59822512999399,-0.6737364630896411,174.27194011211395,129.78000183105468,2
3776,1188604800000,2007-09-01,9,2007,-66.69990984587447,0.22457882102988036,218.8703087568283,145.36363753405485,2
2984,1188604800000,2007-09-01,9,2007,-66.25075220381471,-0.22457882102988036,189.8364401757717,154.86206975476497,2
2192,1188604800000,2007-09-01,9,2007,-67.59822512999399,-0.22457882102988036,168.06331542134285,159.4166644414266,2
4040,1188604800000,2007-09-01,9,2007,-66.25075220381471,0.22457882102988036,215.88206975534558,159.6818180517717,2
80,1188604800000,2007-09-01,9,2007,-67.59822512999399,-1.1228941051494017,221.09406745433807,157.16911596410415,2
2720,1188604800000,2007-09-01,9,2007,-66.69990984587447,-0.22457882102988036,194.2171997576952,144.56250429153442,2
3512,1188604800000,2007-09-01,9,2007,-67.14906748793423,0.22457882102988036,207.54702830314636,153.13235395094927,2
344,1188604800000,2007-09-01,9,2007,-67.14906748793423,-1.1228941051494017,250.2106233537197,135.41911798364976,2
1664,1188604800000,2007-09-01,9,2007,-66.69990984587447,-0.6737364630896411,213.60508424043655,162.17308044433594,2
1928,1188604800000,2007-09-01,9,2007,-66.25075220381471,-0.6737364630896411,221.06881289184093,147.7625026702881,2
2456,1188604800000,2007-09-01,9,2007,-67.14906748793423,-0.22457882102988036,171.86757473647594,156.39705714057476,2
608,1188604800000,2007-09-01,9,2007,-66.69990984587447,-1.1228941051494017,243.32944285869598,135.43965931596426,2
872,1188604800000,2007-09-01,9,2007,-66.25075220381471,-1.1228941051494017,232.60955759882927,162.13636376641014,2
3513,1191196800000,2007-10-01,10,2007,-67.14906748793423,0.22457882102988036,245.93261790648103,143.27166233062744,2
2985,1191196800000,2007-10-01,10,2007,-66.25075220381471,-0.22457882102988036,180.75729835033417,160.42500591278076,2
4041,1191196800000,2007-10-01,10,2007,-66.25075220381471,0.22457882102988036,195.9748664200306,157.64510946688446,2
1929,1191196800000,2007-10-01,10,2007,-66.25075220381471,-0.6737364630896411,177.46084260940552,145.93587033644968,2
2721,1191196800000,2007-10-01,10,2007,-66.69990984587447,-0.22457882102988036,192.55021235346794,140.79166666666669,2
2193,1191196800000,2007-10-01,10,2007,-67.59822512999399,-0.22457882102988036,268.98975478857756,136.23152212474656,2
3777,1191196800000,2007-10-01,10,2007,-66.69990984587447,0.22457882102988036,207.2679180726409,153.43315615861312,2
1665,1191196800000,2007-10-01,10,2007,-66.69990984587447,-0.6737364630896411,204.48646108061075,139.11250591278076,2
1401,1191196800000,2007-10-01,10,2007,-67.14906748793423,-0.6737364630896411,225.27172339707613,131.244567145472,2
345,1191196800000,2007-10-01,10,2007,-67.14906748793423,-1.1228941051494017,313.44100376963615,127.45380563321321,2
3249,1191196800000,2007-10-01,10,2007,-67.59822512999399,0.22457882102988036,274.00824884325266,169.33750295639038,2
873,1191196800000,2007-10-01,10,2007,-66.25075220381471,-1.1228941051494017,259.49479708075523,146.64347916064057,2
2457,1191196800000,2007-10-01,10,2007,-67.14906748793423,-0.22457882102988036,221.03179970383644,143.58166548411052,2
1137,1191196800000,2007-10-01,10,2007,-67.59822512999399,-0.6737364630896411,233.5357397943735,143.20652173913044,2
609,1191196800000,2007-10-01,10,2007,-66.69990984587447,-1.1228941051494017,269.95418882369995,134.07499408721924,2
81,1191196800000,2007-10-01,10,2007,-67.59822512999399,-1.1228941051494017,262.8464257866144,150.73749408721923,2
82,1193875200000,2007-11-01,11,2007,-67.59822512999399,-1.1228941051494017,217.32549030333757,162.37499713897705,2
610,1193875200000,2007-11-01,11,2007,-66.69990984587447,-1.1228941051494017,228.973729044199,168.3750057220459,2
2194,1193875200000,2007-11-01,11,2007,-67.59822512999399,-0.22457882102988036,241.60586355626583,156.7499991825649,2
874,1193875200000,2007-11-01,11,2007,-66.25075220381471,-1.1228941051494017,209.02687311172485,159.375,2
1138,1193875200000,2007-11-01,11,2007,-67.59822512999399,-0.6737364630896411,249.5329207032919,153.3750057220459,2
4042,1193875200000,2007-11-01,11,2007,-66.25075220381471,0.22457882102988036,192.51771053671837,161.25,2
1666,1193875200000,2007-11-01,11,2007,-66.69990984587447,-0.6737364630896411,210.51724871993065,130.3636355833574,2
1402,1193875200000,2007-11-01,11,2007,-67.14906748793423,-0.6737364630896411,228.30947522819042,117.00000286102295,2
3778,1193875200000,2007-11-01,11,2007,-66.69990984587447,0.22457882102988036,192.60711259394884,168.75,2
3514,1193875200000,2007-11-01,11,2007,-67.14906748793423,0.22457882102988036,204.46838634461164,122.62500286102295,2
2458,1193875200000,2007-11-01,11,2007,-67.14906748793423,-0.22457882102988036,187.46978199481964,142.12499754769462,2
3250,1193875200000,2007-11-01,11,2007,-67.59822512999399,0.22457882102988036,230.99323132261634,159.7499942779541,2
2722,1193875200000,2007-11-01,11,2007,-66.69990984587447,-0.22457882102988036,181.5896226502955,168.3750057220459,2
2459,1196467200000,2007-12-01,12,2007,-67.14906748793423,-0.22457882102988036,308.8476509451866,138.595833990309,2
3515,1196467200000,2007-12-01,12,2007,-67.14906748793423,0.22457882102988036,292.21094304323196,114.70000147819519,2
1403,1196467200000,2007-12-01,12,2007,-67.14906748793423,-0.6737364630896411,338.0301882624626,132.91249704360962,2
1139,1196467200000,2007-12-01,12,2007,-67.59822512999399,-0.6737364630896411,344.3140792250633,104.62500000000001,2
875,1196467200000,2007-12-01,12,2007,-66.25075220381471,-1.1228941051494017,346.1661356911063,149.96250295639038,2
3251,1196467200000,2007-12-01,12,2007,-67.59822512999399,0.22457882102988036,342.03431844711304,152.05500354766846,2
3779,1196467200000,2007-12-01,12,2007,-66.69990984587447,0.22457882102988036,296.1793578863144,154.225,2
2723,1196467200000,2007-12-01,12,2007,-66.69990984587447,-0.22457882102988036,302.74960964918137,160.72639348771835,2
4043,1196467200000,2007-12-01,12,2007,-66.25075220381471,0.22457882102988036,284.61126685142517,139.70217339888862,2
1667,1196467200000,2007-12-01,12,2007,-66.69990984587447,-0.6737364630896411,323.0734413266182,138.29444805781048,2
1931,1196467200000,2007-12-01,12,2007,-66.25075220381471,-0.6737364630896411,300.4534917026758,103.54000473022461,2
611,1196467200000,2007-12-01,12,2007,-66.69990984587447,-1.1228941051494017,385.0682854950428,141.74750118255614,2
83,1196467200000,2007-12-01,12,2007,-67.59822512999399,-1.1228941051494017,374.70507058501244,136.78749704360962,2
347,1196467200000,2007-12-01,12,2007,-67.14906748793423,-1.1228941051494017,388.2260646373034,124.38749408721924,2
2987,1196467200000,2007-12-01,12,2007,-66.25075220381471,-0.22457882102988036,279.99076241254807,136.01249408721924,2
2195,1196467200000,2007-12-01,12,2007,-67.59822512999399,-0.22457882102988036,336.12908387184143,134.591666009691,2
3516,1199145600000,2008-01-01,1,2008,-67.14906748793423,0.22457882102988036,329.2966896444559,144.9249985218048,2
1404,1199145600000,2008-01-01,1,2008,-67.14906748793423,-0.6737364630896411,325.7765552997589,148.41249704360962,2
1140,1199145600000,2008-01-01,1,2008,-67.59822512999399,-0.6737364630896411,341.6687332391739,153.25624704360962,2
348,1199145600000,2008-01-01,1,2008,-67.14906748793423,-1.1228941051494017,351.8999501466751,134.46250295639038,2
4044,1199145600000,2008-01-01,1,2008,-66.25075220381471,0.22457882102988036,264.2526508420706,161.78125,2
876,1199145600000,2008-01-01,1,2008,-66.25075220381471,-1.1228941051494017,246.063316732645,100.36249852180481,2
2988,1199145600000,2008-01-01,1,2008,-66.25075220381471,-0.22457882102988036,190.1690170839429,182.51249408721924,2
2196,1199145600000,2008-01-01,1,2008,-67.59822512999399,-0.22457882102988036,344.0301632732153,149.1875,2
2724,1199145600000,2008-01-01,1,2008,-66.69990984587447,-0.22457882102988036,243.14716777205467,187.55000591278076,2
2460,1199145600000,2008-01-01,1,2008,-67.14906748793423,-0.22457882102988036,318.1232019364834,170.11250591278076,2
84,1199145600000,2008-01-01,1,2008,-67.59822512999399,-1.1228941051494017,414.94094929099083,156.9375,2
1932,1199145600000,2008-01-01,1,2008,-66.25075220381471,-0.6737364630896411,202.66205710172653,144.4083348115285,2
3252,1199145600000,2008-01-01,1,2008,-67.59822512999399,0.22457882102988036,309.61220549046993,159.26249408721924,2
3780,1199145600000,2008-01-01,1,2008,-66.69990984587447,0.22457882102988036,321.1538731455803,191.8125,2
3517,1201824000000,2008-02-01,2,2008,-67.14906748793423,0.22457882102988036,318.2461366057396,138.83750184377035,2
613,1201824000000,2008-02-01,2,2008,-66.69990984587447,-1.1228941051494017,342.7010984644294,140.64999723434448,2
877,1201824000000,2008-02-01,2,2008,-66.25075220381471,-1.1228941051494017,312.99926674366,144.51666482289633,2
1669,1201824000000,2008-02-01,2,2008,-66.69990984587447,-0.6737364630896411,273.9436861425638,141.375,2
349,1201824000000,2008-02-01,2,2008,-67.14906748793423,-1.1228941051494017,314.25484001636505,128.6875,2
1933,1201824000000,2008-02-01,2,2008,-66.25075220381471,-0.6737364630896411,262.230820376426,152.61249446868896,2
2461,1201824000000,2008-02-01,2,2008,-67.14906748793423,-0.22457882102988036,280.9487284645438,146.8125,2
2989,1201824000000,2008-02-01,2,2008,-66.25075220381471,-0.22457882102988036,219.70333462953568,155.63333241144815,2
3253,1201824000000,2008-02-01,2,2008,-67.59822512999399,0.22457882102988036,326.51256296783686,129.41250276565552,2
3781,1201824000000,2008-02-01,2,2008,-66.69990984587447,0.22457882102988036,285.689571171999,154.42499446868896,2
85,1201824000000,2008-02-01,2,2008,-67.59822512999399,-1.1228941051494017,285.86472749710083,129.04999446868896,2
2197,1201824000000,2008-02-01,2,2008,-67.59822512999399,-0.22457882102988036,304.0567407608032,145.0,2
2725,1201824000000,2008-02-01,2,2008,-66.69990984587447,-0.22457882102988036,238.88716614246368,132.10535635266984,2
